what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506578520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506578535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506580127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506584245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506586775
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1495506589867
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1495506594284
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1495506594908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506597607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506599573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506601601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506603020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506603036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506606546
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495506608418
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1495506610305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506612708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506614892
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495506616748
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1495506628609
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1495506640761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506648140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506651291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506655909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506660573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506670651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506673147
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1495506679044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506679169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506704136
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495506704651
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1495506705727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506708379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506710064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506710079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506710516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506711796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506712764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506715267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506717048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506717063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506720605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506722352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495506726161
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495506727113
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495506727801
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495506732187
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495506807451
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1495506850212
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495506862103
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495506869125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1495506871465
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1495506877276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1495506884515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1495506884920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1495506894609
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495506901545
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495506902216
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495506906290
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495506911719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1495506913996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1495506924202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1495506924545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1495506933423
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1495506934000
